artist_name,track_name,label,url
Coco Bryce,Sailor's Greatest Hits Part 1,Self-released,https://myor.bandcamp.com/album/grand-larceny-bootlegs-2012-2022
DJ Ojo,Coiled Up,Blank Mind,https://blankmindlabel.bandcamp.com/album/coiled-up
Nick León,Love Potion,worldwide unlimited,https://worldwideunlimited.bandcamp.com/album/esplit-ep
aphtc,Gravity's Pitfalls (Kellen303 Remix),Arcane Patterns,https://aphtc.bandcamp.com/album/v-a-ground-poetics
Benny Ill,Dread Drumz (Benny Ill Remix),VERSION,https://bennyill.bandcamp.com/album/the-benny-ill-remixes
Toumba,Hazzeh,Hessle Audio,https://toumba.bandcamp.com/album/petals-ep
Sp:Mc,Big Request,Declassified,https://spmc.bandcamp.com/album/missing-you-big-request
Sha Ru,Temporary Iteration,Woozy,https://woozydublin.bandcamp.com/album/wzy003-match-my-sway
Bitter Babe,Nadie Lo Puede Parar,TraTraTrax,https://tratratrax.com/album/no-pare-sigue-sigue
Low End Activist feat. Killa P,DFRNT STYLE (Josi Devil Remix),Sneaker Social Club,https://sneakersocialclub.bandcamp.com/album/remixes-instrumentals
Killjoy,Let's Go,Sector 7 Sounds,https://killjoyuk.bandcamp.com/album/lets-go-ep
Stenny,Wipe Out,Ilian Tape,https://iliantape.bandcamp.com/album/itdp002-wipe-out-permission
MODE_1,Unheard,Knotweed Records,https://philippepetit.bandcamp.com/album/kw049-reactor
Sense,Finest,D'Vinyl,https://avalonemerson.bandcamp.com/track/finest
Hermit In A Rave Cave,The Space Gamer,Jack For Daze,https://clonejackfordaze.bandcamp.com/album/hermit-in-a-rave-cave-1
Seven Davis Jr.,not a jerk i swear,Self-released,https://sevendavisjrmusic.bandcamp.com/album/savedbythebell
ALEXI DELANO,Shift,H-Productions,https://h-productions.bandcamp.com/album/shift-ep-hpx120
Soft-Bodied Humans,"Detragon (Big People Business) [feat. sbk]",Cut A Lonely Figure,https://cutalonelyfigure.bandcamp.com/album/kaijugrime
Fadi Mohem,Thrust,MOHEM,https://fadimohem.bandcamp.com/album/mohem-02
Undivulged,Je Nekt Hem Niet?,Undivulged,https://undivulged.bandcamp.com/album/de-seh-ep
God Of The Machine,The Mighty,Plink Plonk,https://www.discogs.com/master/377880-God-Of-The-Machine-Nude-Machinery
Josi Devil,Horn Switch,Innamind Recordings,https://innamindrecordings.bandcamp.com/album/imrv035-josi-devil
Tomás Urquieta,vaya pues (re:ni Pot Belly remix),TraTraTrax,https://tratratrax.com/album/32-balas
Walton,Rush,Sneaker Social Club,https://sneakersocialclub.bandcamp.com/album/rush
Nikki Nair,once upon,Self-released,https://nikkinair.bandcamp.com/album/once-upon
Toma Kami,Djédjé feat. Amor Satyr,Self-released,https://tomakami.bandcamp.com/album/speed-oddity-vol-ii
Novelist,Mercy (Skee Mask Remix),Obligated Records,https://obligatedrecords.bandcamp.com/album/mercy
Giordano,Length Of Contraction,Voitax,https://voitax.bandcamp.com/album/transmute
Zequenx,Vicurious,Reel Long Overdub,https://reellongoverdub.bandcamp.com/album/reel-small-world-india
georg-i,Change,Self-released,https://georg-i.bandcamp.com/album/tools-to-escape-holes-with
Jam City,Redd St. Turbulence (X-tended Mix),Earthly,https://jam-city.bandcamp.com/album/redd-st-turbulence
DJ Stainless,No Comment Freebeat,MOVES Recordings,https://movesrecordings.bandcamp.com/album/cruise
MOT,Arguing in a club,Spinning Around,https://spinningaround.bandcamp.com/album/my-selfish-year
Jook & Boofy,Clout (feat. P Money),Sector 7 Sounds,https://sector7sounds.bandcamp.com/album/clout-feat-p-money
Nikki Nair & Sam Binga,Wall Panda,Pineapple Records,https://nikkinair.bandcamp.com/album/the-brislanta-ep
Tina Lestate,Percussive,Convex Productions,https://janaclemen.bandcamp.com/album/points-of-matter-vol-2
WTCHCRFT,CAN'T CONTROL,HAUS of ALTR,https://hausofaltr.bandcamp.com/album/hoa021
