artist_name,track_name,label,url
Ambient Babestation Meltdown & BS ,Litany,Optimo Music,https://optimomusic.bandcamp.com/album/who-goes-there-ep
Purelink, Dozen Sunbeams,UwU dust bath,https://uwudustbath.bandcamp.com/album/purelink
FILM ,As Above So Below,self-released,https://filmbeatz.bandcamp.com/album/film
Misha Sultan,Why Are You Here?,Hive Mind Records,https://mishasultan.bandcamp.com/album/roots
Vusinator,It's Never Too Late, NTS Recordings,https://n-t-s.bandcamp.com/album/amapiano-now-2
Shackleton,The Branch Is Weak,Skull Disco,https://samshackleton.bandcamp.com/album/soundboys-gravestone-gets-desecrated-by-vandals
Tamlin,Bitter Fruit,Scuffed Recordings,https://scuffedrecs.bandcamp.com/album/bitter-fruit-ep
Jitwam,Brooklyn Ballers,Roya,https://jitwam.bandcamp.com/album/third
Jeremy Sylvester,Can't Stop The Feelin,Urban Dubs Muisc,https://jeremysylvester.bandcamp.com/album/jeremy-sylvester-vintage-collection-nice-n-ripe
C. M. TONI,Holiday Snaps,Omniverse Records,https://omniverse-records.bandcamp.com/album/1993
Eden Burns,Hands Off My Beat,Public Possession,https://edenburns.bandcamp.com/album/big-beat-manifesto-vol-vi-2
Nikki Nair,Trackiing,Cheeky Music Group,https://cheekymusicgroup.bandcamp.com/album/breaks-n-pieces-vol-18
Anthony Naples,Be To,Running Back,https://runningbackrecords.bandcamp.com/album/swerve
The Night Noise,Hypnotizer (Nostalgic All Track),Macron Music,https://enricomantini.bandcamp.com/album/hypnotizer-mrc060
Camiflage,Beekkant,Snaretrade,https://snaretrade.bandcamp.com/album/snaretrade001
Majorettes, House Amazing (Jubilee Remix),Major Records,https://majorrecords.bandcamp.com/album/remixes-vol-3-house-amazing
El-B,Dusk Til Dawn, GD4YA,https://gd4ya.bandcamp.com/album/brixton-2-croydon-city-life-dusk-til-dawn-streatham-bop
French II,Still Here,Intercept,https://intercept.bandcamp.com/album/cd-is-dead
Zaltsman,Waiting,Dansu Discs,https://dansudiscsuk.bandcamp.com/album/in-close-proximity-ep
Harley Ferris,Collider,Spinning Around,https://spinningaround.bandcamp.com/album/collider
Leonce,Corkscrew, Morph Tracks,https://leonce.xyz/album/splinter-corkscrew
Driss Bennis Pres.OCB,Aquaquest Pt.2.5 (THX),Casavoyager,https://casavoyager.net/album/transhuman-x-press
Hassan Abou Alam,Mawkif,Banoffee Pies Records,https://hassanaboualam.bandcamp.com/album/fasla
Nick León,Xtasis Feat. DJ Babatr (Pearson Sound remix),Tratratrax,https://nicknoexit.bandcamp.com/album/xtasis
GRANDMIXXER,FREE GAZA,South London Space Agency,https://slsa.bandcamp.com/album/free-gaza
Sir Hiss,Icey Soul,No More Mailouts,https://nomoremailouts.bandcamp.com/album/icey-soul
Tina Lestate,Percussive,Convex Productions,https://janaclemen.bandcamp.com/album/points-of-matter-vol-2
Homma Honganji,Tribal Kaoru 3,self-released,https://hommahonganji.bandcamp.com/album/tribal-kaoru
Rat Heart,Stressss,Shotta tapes,https://shottatapes.bandcamp.com/album/rat-heart-ratty-rids-the-clubs-from-the-evil-curse-of-the-private-school-djs
K-LONE,With Luv,Wych,https://wychmusic.bandcamp.com/album/wych005-k-lone-squelch-with-luv-out-now
Presence,I Believe,Remote,https://charleswebster.bandcamp.com/album/the-spectrum-e-p
