artist_name,track_name,label,url
Om Unit & TM404,Thursday,Acid Test,https://omunit.bandcamp.com/album/in-the-afterworld
Ohm & Federsen,Sequence,Spclnch,https://spclnch.bandcamp.com/album/archive-c
Ela Minus & DJ Python,Kiss U (Ricardo Villalobos Remix),Smugglers Way,https://djpythonnyc.bandcamp.com/album/ricardo-villalobos-remixes
3MB,Die Kosmischen Kuriere (Moritz von Oswald & Thomas Fehlmann Mix),Tresor,https://tresorberlin.bandcamp.com/album/3mb-feat-magic-juan-atkins
Kareem Ali,What's In Your Mind,Self-released,https://kareemali19.bandcamp.com/album/house-music
REGGIE DOKES,Moments in Blackness,We Play House,https://boomkat.com/artists/reggie-dokes
Men From The Nile,Watch Them Come,Undaground Therapy Muzik,https://undagroundtherapy.bandcamp.com/album/watch-them-come-remixes
Lyric,11:44 (PM Version),M-Plant,https://m-plant.bandcamp.com/album/woman-hood-chapter-2
God Of The Machine,Behind The Steel Curtain,Plink Plonk,https://grippers.tips/rip/god-of-the-machine-nude-machinery
Lyric,Don't Need No Help,Black Artist Database,https://boomkat.com/products/synergy-162aaf4b-d2f9-4ee4-82ca-4702f9f6eabb
Ell Murphy,Good2Me,Jucey Tunes,https://ellmurphy.bandcamp.com/album/good2me
Maara,"Awaken, Plum Plum",Step Ball Chain,https://stepballchain.bandcamp.com/album/the-ancient-truth
Satoshi Tomiie,Un Peu,Abstract Architecture,https://satoshitomiie.bandcamp.com/track/un-peu
coffintexts,Ur Body So Smooth,Self-released,https://onlycoffintexts.bandcamp.com/track/ur-body-so-smooth
Hysterics,Empty (Karen Nyame KG Remix),Night Slugs,https://nightslugs.bandcamp.com/album/night-slugs-classix-remixed
DJ SWISHA,CRAZY IF TRUE,Self-released,https://djswisha.bandcamp.com/album/crazy-if-true
Al Wootton,All the World is a Hospital,TRULE, https://boomkat.com/products/we-have-come-to-banish-the-dark
Driss Bennis pres. OCB,Translate,Metroplex,https://metroplexrecords.bandcamp.com/album/the-sequel-ep
Breaka,Lime Bike Elf Bar,Self-released,https://breakamusic.bandcamp.com/album/like-water
Blotter Trax,Level Control,Optimo Music,https://optimomusic.bandcamp.com/album/superconductor
Egotot,Steps,SEKS Tapes,https://boomkat.com/products/under-pressure-351fd393-3e38-499e-a2d3-7f770c38d585
Vinicius Honorio,Uruk,Blueprint Records,https://blueprintrecords.bandcamp.com/track/uruk
Karenn,Feeling Horizontal,Voam,https://karenn.bandcamp.com/album/everything-is-curly
Cousin,88,Well Street,https://www.phonicarecords.com/product/cousin-fifth-wall-ep-pre-order-well-street/186666
Adam_Pits,Brain Breach,On Rotation, https://onrotationmusic.com/album/synthetic-serenity
DJ Double Oh!,Desvelo,All Centre,https://boomkat.com/products/2023-603db34b-f00a-4a30-9bd0-5ff9956cba3e
Syz,Essence (Keplrr's Pulse Mix),Control Freak,https://controlfreakrecordings.bandcamp.com/album/clubforms-daisy-moon-henry-greenleaf-tammo-hesselink-keplrr-remixes
Tomu DJ,Bedroom DJ,No Bias,https://tomu.bandcamp.com/album/bedroom-dj
Amaliah,Mespo Dance,Black Artist Database,https://blackartistdatabase.bandcamp.com/album/synergy
Mor Elian,Double Dip,Fever AM,https://boomkat.com/products/double-dip-b4a6a772-7c33-4d53-b256-50b9e6275e43
Dogpatrol,Sassafras,Sneaker Social Club,https://sneakersocialclub.bandcamp.com/album/snkrx011-2
Ploy,Move Your Body,Self-released,https://ployuk.bandcamp.com/album/ploy-the-edits-digital
Talik,What Do You Feel,Control Freak,https://boomkat.com/products/wood-water-16b43990-7bd4-4f8e-938c-44a0344c40ef
Zenker Brothers,Look Precisely,Ilian Tape,https://iliantape.bandcamp.com/track/look-precisely
