artist_name,track_name,label,url
Aleksi Perälä,FI3AC2382050,self-released,https://aleksiperala.bandcamp.com/album/alithia-b
Khotin,Mornings II,Khotin Industries,https://heart.bandcamp.com/album/alterac-acid-mornings-ii
Salamanda,Homemade Jam,Wisdoom Teeth,https://8salamanda8.bandcamp.com/album/in-parallel
Shine Grooves,Mysterious Whisper, 100% Silk,https://shinegrooves.bandcamp.com/album/watching-the-breeze
Mad Squabbles,Purple Wave,self-released,https://madsquabbles.bandcamp.com/album/420-2024
Dougie,DUBART,Concious Sounds,https://conscioussounds.bandcamp.com/track/dubart
Tribal Dubs,Anunnaki VIP,Skull Attack Records,https://skullattackrecords.bandcamp.com/album/anunnaki-vip
Indica Dubs & Vibronics, Holy Place,Indica Dubs,https://indicadubs.bandcamp.com/album/holy-place-9000-dub
Ken Boothe,Columbus Dub, TRS Records,https://trsrecords.bandcamp.com/album/ken-boothe-christopher-columbus
Egoless,Dubternal,Deep Medi,https://boomkat.com/products/dubternal
SLICK,No,Coyote Records, https://slickuk.bandcamp.com/album/x-ray
Unknown Mobile,Toll Booth, Banoffe Pie Records,https://banoffeepiesrecords.bandcamp.com/album/war-piece-bp024
Sha Ru,Temporary Iteration,Woozy,https://woozydublin.bandcamp.com/album/wzy003-match-my-sway
Talik,What Do You Feel, Control Freak Recordings,https://controlfreakrecordings.bandcamp.com/album/wood-water-inc-french-ii-remix
Ayesha,We Be Bubblin,Scuffed Recordings,https://aye5ha.bandcamp.com/album/potential-energy-ep
Mia Koden,Hot Take,self-released,https://miakoden.bandcamp.com/album/hot-take-i-did
Nick Hook & DJ Earl,Calculate,Fool's Gold Records,https://foolsgoldrecs.bandcamp.com/album/50-backwoods
Phelimuncasi & Metal Preyers,Ngicela siqoze,Nyege Nyege Tapes,https://nyegenyegetapes.bandcamp.com/album/izigqinamba
Nick Hook & DJ Earl feat Wiki, Hook Chop,Fool's Gold Records,https://foolsgoldrecs.bandcamp.com/album/50-backwoods
Vincent & The Owl & Nick Catchdubs,Bruv My Luv,Fool's Gold Records, https://foolsgoldrecs.bandcamp.com/album/100-proof
Shabazz Palaces featuring Purple Tape Nate,Exotic BOP,Sub Pop Records,https://boomkat.com/products/exotic-birds-of-prey
MIKE and Camden Malik - you've been blessed (feat. Camden Malik)
Wiki & Tony Seltzer,That Aint Pat,Wikset Ltd US,https://wiksetnyc.bandcamp.com/album/14k-figaro
Parris,Slipping falling Crawling,can you feel the sun,https://parris.bandcamp.com/album/passionfruit-ep
Kuba Sojka,Revived,Rekids,https://rekids.bandcamp.com/album/life
Murder He Wrote,Cowbell Tool,self-released,https://murderhewrote.bandcamp.com/album/love-makes-me-ep
Gary Martin,Inspired By Spray Paint (Original Mix),Future Vision,https://garymartin.bandcamp.com/album/inspired-by-spray-paint
Sio,800 Minutes (Jonny Miller's Threesixty Broken Mix),Black Catalogue,https://blackcataloguemusic.bandcamp.com/album/next-lightyear-vol-ii
Tribal Brothers,Pepper,Livity Sound,https://renkgrooverecordings.bandcamp.com/album/formation-e-p
Antenes,PBX-555,L.I.E.S. Records,https://liesrecords.bandcamp.com/album/music-for-shut-ins
Snad,Per Savour, 20/20 Vision,https://2020vision.bandcamp.com/album/for05-bootlickerz-ep
Thundercat, Fair Chance (feat. Ty Dolla $ign & Lil B) [Floating Points Remix],Brainfeeder,https://thundercat.bandcamp.com/album/fair-chance-feat-ty-dolla-ign-lil-b-floating-points-remix
박혜진 Park Hye Jin,Let’s Sing Let’s Dance,Ninja Tune,https://parkhyejin.bandcamp.com/album/before-i-die
