artist_name,track_name,label,url
London Pirate Radio Adverts,City of Joy,Death Is Not The End,https://deathisnot.bandcamp.com/album/london-pirate-radio-adverts-1984-1993-vol-1
Darcey Electronics,Handbird,Pleasant Life,https://darceyelectronics.bandcamp.com/album/hallo
KaySoul & Gustavo Martinez,Africanus,Shall Not Fade,https://shallnotfade.co.uk/album/what-is-blackness-ep
Vegyn,Black Bandada [120 BPM],PLZ Make It Ruins,https://vegyn.bandcamp.com/album/dont-follow-me-because-im-lost-too
Lord Echo,Wang East,Economy/Soundway Records,https://lordecho.bandcamp.com/album/melodies-1st-album
Remotif,Ladybird (Original),Pleasant Life,https://pleasant-life.bandcamp.com/album/the-sound-of-hope-played-backwards
Warehouse Preservation Society,Ron's House Feat. Dan Hastie,Futureboogie,https://futureboogie-recordings.bandcamp.com/album/futureboogie-compilation-10
Duckett,Never Will I Change,Self-released,https://duckett4.bandcamp.com/album/angels-in-another-place
PinkPantheress,Passion (DJ Kwamzy Amapiano Remix),Self-released,https://djkwamzyy.bandcamp.com/track/pinkpantheress-passion-dj-kwamzy-amapiano-remix
Paula Tape,Panamericana,Rhythm Section,https://wearerhythmsection.bandcamp.com/album/shouts-5-years-of-rhythm-section-intl
Theo Parrish,Ooh Bass,Sound Signature,https://boomkat.com/products/ooh-bass
Madvillain,Rainbows,Stones Throw,https://madvillain.bandcamp.com/album/madvillainy
Insight (Feat. Ashaye),Fantasy (Insight Mix),V4 Visions,https://v4visions.bandcamp.com/album/v4-visions-of-love-androids
Hidden Spheres,Improvisation,Rhythm Section,https://wearerhythmsection.bandcamp.com/album/you-are-not-your-body
LERON CARSON,Mechanism,Sound Signature,beatport.com/track/mechanism/5482275
LR Groove,Shadows,Renk Groove Recordings,https://renkgrooverecordings.bandcamp.com/album/give-thanks-ep
soso tharpa,Evolution,1432R,https://sosotharpa.bandcamp.com/album/evolution-ep
Triple Point,Back 2 Life (Original Mix),On Loop,https://onloop.bandcamp.com/album/on-loop-various-artists-001
Denaila,Get Down On It,Dansu Discs,https://dansudiscsuk.bandcamp.com/album/basic-soul-ep
Henzo,FSOTM Anthem,YCO,https://ycolife.bandcamp.com/album/yco004
MoMA Ready,Angel,Haus Of Altr,https://momaready.bandcamp.com/album/singles
Joy Orbison,pinky ring,Hinge Finger,https://tossportal.bandcamp.com/album/pinky-ring-red-velve7
Aquarian,Sam Handwich,Dekmantel,https://aquariandekmantel.bandcamp.com/album/mutations-i-death-taxes-hanger
orion sun,pressure,Mom+Pop,https://orionsun.bandcamp.com/album/getaway
Enayet,GUI Shaap,SLINK NYC,https://slinknyc.bandcamp.com/album/slink-volume-2?from=hp
Ingi,Fade (Original Mix),Scuffed Recordings,https://ingi.bandcamp.com/album/fade-ep
Detroit's Filthiest,Under My Spell,casa voyager,https://casavoyager.net/album/accept-no-substitute
Slim Papi,Emidio Pepe ft. Sonnyjim (Produced by Forest DLG),Self-released,https://slimpapicoolchillin.bandcamp.com/album/ch-teauneuf-du-papi-ep
SLIKBACK X GIANT SWAN,TYRANID,Self-released,https://slikback.bandcamp.com/album/condense
TONE,So I Can See You ft. Coby Sey,Rhythm Section,https://airforcetone.bandcamp.com/album/so-i-can-see-you
