artist_name,track_name,label,url
Relaxer,Doll, Lovers Rock Recordings,https://relaxerelaxer.bandcamp.com/album/licking
Alvin Aronson,Cammed,White material records,https://galcherlustwerk.bandcamp.com/album/into-tha-shadow
Metaboman and Large M,Noier,WENDE,https://metaboman.bandcamp.com/album/wende-002
Synaptic Voyager,Fragments Of Normalty,4lux Recordings,https://4luxrecordings.bandcamp.com/album/state-of-play
Fantastic Man,Trojan Force,Kalahari Oyster Cult,https://kalaharioystercult.bandcamp.com/track/trojan-force
Jorg Kuning,Ex-tensor,Wisdom Teeth,https://wisdomteethuk.bandcamp.com/album/chosta-del-sol
Kellen303,F'aith Healer,Unknown Untitled,https://tristanarp.bandcamp.com/album/entangled-beings-ep-uu004
Tamlin, Parry,Rush (Original Mix),Scuffed Recordings,https://scuffedrecs.bandcamp.com/album/bitter-fruit-ep
Hodge,Sub 100,Two Moons,https://hodgebristol.bandcamp.com/album/sub-100
Gary Gritness,Sodium Sulfur,Hypercolour,https://garygritness.bandcamp.com/album/power-charge-ep
Rethe,Fingerprint,ARTS,https://artsrecordings.bandcamp.com/album/ataraxia
Eden Burns,Dance When The,Public Possession,https://edenburns.bandcamp.com/album/big-beat-manifesto-vol-v
GRANDMIXXER,RHYTHM,South London Space Agency,https://slsa.bandcamp.com/track/rhythm
bastiengoat,Tell me if you like it,,https://bastiengoat.bandcamp.com/album/multi
Cici,Changeling (Techno Mix),Me Me Me,https://mememe.bandcamp.com/album/cici-ccmmmxxix-mmm29
Ignition Technician,Disco Evening,Urban Substance Records,https://epmmusic.bandcamp.com/album/on-the-run-urban-substance-records
DJ Pitch,Coffee Time!,All Centre,https://allcentre.bandcamp.com/album/scared
Robert Hood,Amazon Dust,M-Plant,https://m-plant.bandcamp.com/album/hectic-amazon-dust
Conrad Pack,Informant,Self-Released,https://conradpack.bandcamp.com/track/informant
Harley Ferris,Dream Sequence,Spinning Around,https://spinningaround.bandcamp.com/track/dream-sequence
DJ SWISHA,FREAKBODY (DUB MIX),Self-Released,https://djswisha.bandcamp.com/album/freakbody
Fadi Mohem,Reactant,Mohem,https://fadimohem.bandcamp.com/album/mohem-01
Inland,Hallen,Counterchange Recordings,https://inlanded.bandcamp.com/album/namsan-counter027
Alarico,Cut 2,OOM Records,https://oomrecords.bandcamp.com/track/cut-2
Amor Satyr & Siu Mata,AHE,HARDLINE,https://hardlinesounds.bandcamp.com/album/hard09
Nite Fleit,Nah,Steel City Dance Discs,https://nitefleit.bandcamp.com/album/day-fleit-nite-fleit
Harley Ferris,Atom Splitter (Sam Alfred Remix),Spinning Around,https://spinningaround.bandcamp.com/track/atom-splitter-sam-alfred-remix
Muhammad Taha,Eternity,Sungate,https://sungaterec.bandcamp.com/album/eternity
Stenny,Permission,Ilian Tape,https://iliantape.bandcamp.com/album/itdp002-wipe-out-permission
downstairs J,Mana 4000 (Original),SUZI,https://suzi.bandcamp.com/album/downstairs-j-too
