artist_name,track_name,label,url
PEDRODOLLAR,U GOTTA DO WHAT U GOTTA DO,BORN FREE,https://bornfree.bandcamp.com/album/born-free-27
LOUIS GUILLIAUME,TIME TRAP,BORN FREE,https://bornfree.bandcamp.com/album/born-free-29
ODOPT,HAUNTED TALES,BORN FREE,https://bornfree.bandcamp.com/album/born-free-33
DJ SLING,WATCH OUT,BORN FREE,https://bornfree.bandcamp.com/album/born-free-30
DJ SLING,A KNIFE IN YOUR BACK,BORN FREE,https://bornfree.bandcamp.com/album/born-free-30
SEXAZOID,UNKNOWN CALLER,BORN FREE,https://bornfree.bandcamp.com/album/born-free-26
ENCHANTE & WILLIE BURNS,NT,BORN FREE,https://bornfree.bandcamp.com/album/born-free-8
SAMO DJ & SLEEP D,A1,BORN FREE,https://bornfree.bandcamp.com/album/born-free-24
ODOPT,SICKERT ART BARTEL,BORN FREE,https://bornfree.bandcamp.com/album/born-free-23
ODOPT,NAVY FIT REPUBLIC,BORN FREE,https://bornfree.bandcamp.com/album/born-free-33
KARAOKE BAND,ENTERTAINING VIOLENCE,BORN FREE,https://bornfree.bandcamp.com/album/karaoke-band
Samo DJ + 5ive + Powder,MPC jam,BORN FREE,https://samodj.bandcamp.com/album/bf-38
ODOPT,CHABA WALTZ,BORN FREE,https://bornfree.bandcamp.com/album/born-free-23
POWDER,AFRORGAN,BORN FREE,https://bornfree.bandcamp.com/album/born-free-22
Kiki Kudo,Plotlined,The Trilogy Tapes,https://thetrilogytapes.bandcamp.com/album/profile-eterna
SLIKBACK X MALIBU,UENDELIGT,Self-released,https://slikback.bandcamp.com/album/condense
Skee Mask,Plastix A.W.,Self-released,https://scntstlab.bandcamp.com/album/a
Hard Ton,Don't Believe The Hype,Futureboogie,https://futureboogie-recordings.bandcamp.com/album/futureboogie-compilation-10
Xyla,On & On,Self-released,https://xylasf.bandcamp.com/album/on-on
Dave Quam,Snare Screams VIP,Self-released,https://davequam.bandcamp.com/album/snare-screams-vip
Markus Mann,Self Snitching,Self-released,https://markusmann.bandcamp.com/album/mmnn002
Scratchclart,Drm Walk,DRMTRK,https://scratchadva.bandcamp.com/album/drmtrk-lp-x
HIEROGLYPHIC BEING,THE EARTH IS NOT FLAT,MATHEMATICS,https://hieroglyphicbeingofficial.bandcamp.com/album/the-spiritual-unknown-vol-3
Gemini,Untitled I,Anotherday,https://spencerkincy.bandcamp.com/album/le-fusion
Retromigration,Back Up,Ravanelli Disco Club,https://retromigration.bandcamp.com/album/metro-blonde-ep
Law,Third Eye Shine,SAFE.RAVER,https://saferaver.bandcamp.com/album/safe-raver-002
Silent Servant,Raw Optics,L.I.E.S,https://liesrecords.bandcamp.com/album/optimistic-decay
Jammz,06. Who You Wit?,Self-released,https://iamgrime.bandcamp.com/album/free-up-the-riddims-volume-4
Manga Saint Hilare,Tump inna jawside,Self-released,https://mangasainthilare.bandcamp.com/album/tumps
