artist_name,track_name,label,url
mu tate,frank's hublots,Utter,https://mu-tate.bandcamp.com/track/franks-hublots
Azu Tiwaline,Night in Palmtree,IOT France,https://azutiwaline.bandcamp.com/track/night-in-palmtree
DeepChord,CMOS Therapy,Soma,https://soma-records.bandcamp.com/track/cmos-therapy
Modal, Lovers (Roy Davis & DJ Skull Mix),Technorama,https://dbh-music.bandcamp.com/track/lovers-roy-davis-dj-skull-mix
Omni A.M.,Can We Get,Euphoria,https://euphoriarecords.bandcamp.com/track/can-we-get
Sound Patrol,Cruisin' With The Top Down (Lazy Sunday Edition),Organico,https://www.discogs.com/release/115055-Sound-Patrol-Sweetened-No-Lemon
Demuja,Deep Inside Your Soul,Aus,https://ausmusic.bandcamp.com/track/deep-inside-your-soul
Andrés,Sinners,MotorCity Wine Recordings,https://andres.bandcamp.com/album/mcwr012-sunday-kinda-love
Kumquat Kids ( Steve O'Sullivan & Julian Phethean),'Flick The Switch' (wise caucasian long dub),Mosaic,https://steveosullivan-mosaicrecords.bandcamp.com/track/flick-the-switch-wise-caucasian-long-dub
Paranoid London,Paris Dub 3 (feat. Paris Brightledge),Paranoid London,https://paranoidlondon.bandcamp.com/track/paris-dub-3-with-paris-brightledge
Dub Portrait,Phantom Speaker,insectorama,https://insectorama.bandcamp.com/album/echoes-of-the-quadrature-two
Ken Ishii,Cocoa Mousse,R&S,https://kenishii.bandcamp.com/album/jelly-tones-1995
Synewave,Untitled B,Synewave,https://synewaverecords.bandcamp.com/track/sw37-untitled-b
Henzo,A Healthy Fear Of Snakes (Down The Sewer Mix),YCO,https://ycolife.bandcamp.com/album/the-prowl
Jo Capïsh,Marmaille,Le Ciel,https://boomkat.com/products/marmaille
Ohm & Octal Industries,Awareness,Lyssna,https://lyssnarecords.bandcamp.com/album/searching
Mood II Swing,Move Me,Music For Your Ears,https://www.discogs.com/release/56170-Mood-II-Swing-Move-Me
Leonce,Light Groove (Drum Dub),Self-released,https://leonce.xyz/track/light-groove-drum-dub
Sense of Sense,Only Heaven May Manifest,Ashigakari,https://ashigakari.bandcamp.com/track/only-heaven-may-manifest
SCB,20_4,Hotflush,https://boomkat.com/products/20_4-3_5
DJ Spence,No Fan Needed,Doo,https://doo-solution.bandcamp.com/album/fan-needed
Bored Lord Edits,and the dj keeps it sincere,Self-released,https://boredlordedits.bandcamp.com/music
SUBURBAN KNIGHT,Winds of Fear (Eddie Fowlkes Edit),EPM,https://boomkat.com/products/winds-of-fear
Robert Hood,Still Hear (Los Hermanos Remix),Music Man,https://boomkat.com/products/hoodmusic-2-dcd672fc-ac59-4d9e-bc67-450c4c229a99
fiyahdred,Wining Train,Club Djembe,https://fiyahdred.bandcamp.com/album/overtime-wining-train
Ian Pooley,Mutual Extend,Force Inc.,https://pooledmusic.bandcamp.com/track/mutual-extend
Smoove Kriminal,Fury,Night Kreep Entertainment,https://smoovekriminal.bandcamp.com/album/fury-ep
CRAZED,NO GRAU,Self-released,https://crazedbrmusic.bandcamp.com/album/bail-o-do-crazed-br
Thomas Bangalter,Outrun,Roulé,https://www.discogs.com/release/3099-Thomas-Bangalter-Trax-On-Da-Rocks
