artist_name,track_name,label,url
Skee Mask,TSC0024,self-released,https://scntstlab.bandcamp.com/
Violet,Música para adormecer,Rádio Quantica,https://quanticaonline.bandcamp.com/album/violet-transpar-ncias
The Bug On Man, Squares and Triangles feat. F-M-M-F (The Bug Remix),Houndstooth,https://onman.bandcamp.com/track/squares-and-triangles-feat-f-m-m-f-the-bug-remix
Charlotte Adigéry & Bolis Pupul,It Hit Me,DEEWEE,https://charlotteandbolis.bandcamp.com/album/topical-dancer
DJ Bone,E.T. Brother,Allergy season,https://physicallysick3.bandcamp.com/
DJ Nature,Born Lifted,Futureboogie Recordings,https://futureboogie-recordings.bandcamp.com/album/ultimate-delusion-ep
Lady Blacktronika,Drum Control,Allergy Season,https://allergyseason.bandcamp.com/album/drum-control
Space Ghost,Inner Focus,Pacific Rhythm,https://pacificrhythm.bandcamp.com/album/private-paradise
moktar,PEAR,Femme Culture,https://femmeculture.bandcamp.com/album/heforshe-x-femme-culture-vol-4
Henzo,I'm Not Precious (Over What You Call It) (Original Mix),Left Right & Centre,https://henzo.bandcamp.com/album/iron-lighter-ep-lrc005
DANIEL SAVIO,MANFRED,BORN FREE,https://bornfree.bandcamp.com/album/born-free-36
Alexander Robotnik,Problemz De Amour (Carl Craig Remix),Materiali Sonori,https://clone.nl/item9017.html
LTJ X-Perience,Blackness,untitled (blue),https://untitledrecsblue.bandcamp.com/album/street-u-r-blue002
Itsu Uno,B Boy Rave For The Ageing Hipster,Fat Hop,https://jeromehill.bandcamp.com/album/b-boy-rave-for-the-ageing-hipster-parts-1-2
Soso Tharpa,Hajj,432 R,https://boomkat.com/products/evolution-674f0ad5-9244-4f88-925c-c7c66098c770
Tiefton,Antlia,fautsection,https://fautsection.bandcamp.com/album/metastable-ep-faut043
Griffit Vigo,The Underdog,Maloca,https://maloca.bandcamp.com/album/art-is-talking
Bambounou,Solal,Femme Culture,https://femmeculture.bandcamp.com/album/heforshe-x-femme-culture-vol-4
Ctrls,Stop,Micron Audio,https://boomkat.com/products/your-data
MIGHT THOR,TRALFAMDORE,BORN FREE,https://bornfree.bandcamp.com/album/tralfamadore
Tim Tama,Yowoja,ARTS,https://boomkat.com/products/ascension-ep
Brazen,Twocking (Original Mix),Holding Hands,https://boomkat.com/products/aces-eights-ep
Despina,Alexa in Disrepair,All Centre,https://allcentre.bandcamp.com/album/limb-slip
Benbo,Nasca,Loosee,https://benbow.bandcamp.com/album/ready-when-you-are
Benomorph,B4 I Die,CloudCore,https://cloudcore.bandcamp.com/album/b4-i-die
Two Shell,[round],self-released,https://twoshell.bandcamp.com/track/round
